21510,39826,John Knox,3,crayons,writingutensils,Internet Banking,6,34.1,2021-07-19 06:51:02,Ecuador,Guayaquil,Paperchase,28530,Y, 
78598,50979,Anabelle Roman,25,ti83plus,calculatortypes,Internet Banking,2,60.18,2021-06-10 07:51:02,Nigeria,Lagos,Think Geek,19143,Y, 
89616,37000,George Browning,17,coloredpencil,writingutensils,UPI,3,4.32,2021-12-17 04:51:02,Turkey,Istanbul,Pottery Barn,90487,Y, 
90253,25548,Braden Zuniga,19,protractor,measurement,UPI,7,56.58,2021-05-26 08:51:02,Hong Kong,Hong Kong,Perpetual Kid,87216,N,Expired Card
22455,59076,Tiara Tran,3,crayons,writingutensils,Internet Banking,2,60.18,2021-04-17 11:51:02,United States,Denver,Crate & Barrel,27287,Y, 
47251,96322,Rebecca Stewart,6,folder,officesupplies,Wallet,4,12.56,2021-12-02 06:51:02,South Korea,Incheon,Pottery Barn,41367,Y, 
82836,88646,Devyn Acevedo,10,clipboard,measurement,Wallet,4,12.56,2021-12-12 08:51:02,United States,Phoenix,Knock Knock,48649,Y, 
96255,34683,Imani Hull,20,basiccalculator,calculatortypes,Card,1,14.2,2021-06-01 04:51:02,United States,Seattle,Wayfair,21935,N,Insufficient Funds
40651,78522,Clare Fuller,11,bin,officesupplies,UPI,7,56.58,2021-05-12 10:51:02,Egypt,Giza,Twist Office Products,42268,N,Limit Exceeded
74593,86185,Tripp Wall,16,officechair,officesupplies,Wallet,8,23.21,2021-10-19 09:51:02,United States,Houston,Rifle Paper Co.,39945,Y, 
98052,65576,Dominick Kelley,22,ti84plus,calculatortypes,Card,5,68.23,2021-05-17 08:51:02,Germany,Berlin,Knock Knock,31407,N,Invalid Expiration Date
56163,95801,Karley Hooper,21,ti84,calculatortypes,Internet Banking,6,34.1,2021-10-11 06:51:02,United States,Minneapolis,Tokyo Pen Shop,48744,Y, 
74566,85017,Carla Morgan,16,officechair,officesupplies,UPI,3,4.32,2021-09-02 03:51:02,United Kingdom,London,Rifle Paper Co.,92182,Y, 
64987,16369,Sydney Rogers,1,pen,writtingutensils,Wallet,4,12.56,2021-03-11 03:51:02,United States,Washington,Ban.Do,78550,N,Invalid CVV
28645,19989,Janessa Hayden,7,clip,officesupplies,Internet Banking,2,60.18,2021-08-18 09:51:02,United States,Austin,Poppin,87555,N,Invalid Account #
51628,67792,Nasir Roberts,10,clipboard,measurement,Card,1,14.2,2021-07-10 07:51:02,North Korea,Pyongyang,Anthropologie,51471,Y, 
83741,68021,Meadow Wilcox,23,ti89,calculatortypes,Internet Banking,6,34.1,2021-12-28 05:51:02,India,Jaipur,Night Owl Paper Goods,65137,Y, 
57814,76736,Elizabeth Rodriguez,3,crayons,writingutensils,Card,1,14.2,2021-03-26 11:51:02,United States,Austin,Glam & Paper,96105,Y, 
49889,44186,Nehemiah Griffith,21,ti84,calculatortypes,Internet Banking,6,34.1,2021-09-12 08:51:02,India,Cawnpore,Things Remembered,41868,Y, 
57921,86074,Alexia Mcmahon,13,marker,writingutensils,UPI,3,4.32,2021-06-07 05:51:02,India,Mumbai,Night Owl Paper Goods,36401,Y, 
39863,20638,Brent Bautista,8,ink,officesupplies,UPI,7,56.58,2021-01-12 06:51:02,Bangladesh,Dhaka,W.B. Mason,36444,Y, 
67337,35614,Joel Lopez,5,staples,measurement,Card,1,14.2,2021-08-29 10:51:02,Yemen,Sanaa,Pottery Barn,80351,Y, 
99124,39795,Kelsey Hull,4,artpaper,paper,Internet Banking,6,34.1,2021-06-03 03:51:02,North Korea,Pyongyang,Oh, Hello Friend,96221,Y, 
11670,65611,Denisse Mays,2,pencil,writingutensils,UPI,3,4.32,2021-02-25 04:51:02,United States,Brooklyn,Crane & Co.,22497,Y, 
22761,76533,Robert Wilkinson,13,marker,writingutensils,Wallet,4,12.56,2021-02-06 05:51:02,China,Shanwei,Things Remembered,73127,N,Invalid Account #
34309,76051,Eduardo Hebert,8,ink,officesupplies,Wallet,4,12.56,2021-11-01 08:51:02,Russia,Yekaterinburg,See Jane Work,57003,Y, 
41355,39503,Lindsay Wallace,6,folder,officesupplies,Internet Banking,2,60.18,2021-03-02 11:51:02,United States,Tampa,Kate Spade,56408,Y, 
13489,18842,Leonel Ware,18,ruler,measurement,Internet Banking,2,60.18,2021-08-19 02:51:02,United States,Chicago,Office Depot and Office Max,52194,Y, 
40624,15793,Maria Spencer,5,staples,measurement,Internet Banking,2,60.18,2021-08-30 03:51:02,Cuba,Havana,Idlewild Co.,50438,Y, 
99948,37857,Ryland Chambers,18,ruler,measurement,Card,5,68.23,2021-08-10 10:51:02,Thailand,Bangkok,Gallery Leather,40498,Y, 
65152,88462,Madelyn Simpson,12,eraser,writingutensils,Wallet,4,12.56,2021-05-05 10:51:02,Yemen,Sanaa,Things Remembered,48387,Y, 
42589,44103,Lea Sloan,17,coloredpencil,writingutensils,UPI,3,4.32,2021-08-15 10:51:02,Japan,Tokyo,Tokyo Pen Shop,32435,Y, 
20582,99264,Silas Bruce,9,leadpen,writingutensils,Internet Banking,6,34.1,2021-02-01 09:51:02,United States,Pittsburgh,Crane & Co.,11837,Y, 
70732,15911,Imani Hull,23,ti89,calculatortypes,Card,5,68.23,2021-01-13 05:51:02,United States,San Diego,Office Depot and Office Max,11395,N,Expired Card
75977,47534,Hailie Barry,7,clip,officesupplies,Wallet,4,12.56,2021-06-09 04:51:02,United States,Houston,Pottery Barn,91849,Y, 
87295,67773,Collin Gregory,9,leadpen,writingutensils,UPI,7,56.58,2021-03-04 07:51:02,Hong Kong,Hong Kong,Kate Spade,25257,Y, 
55285,71192,Jayvion Gill,24,BAIIplus,calculatortypes,Wallet,8,23.21,2021-01-24 04:51:02,China,Shanghai,Staples,62040,Y, 
59476,67166,Camila Nielsen,17,coloredpencil,writingutensils,UPI,3,4.32,2021-03-28 05:51:02,Morocco,Casablanca,Ban.Do,86547,Y, 
90032,46094,Myah Pitts,12,eraser,writingutensils,Wallet,4,12.56,2021-03-09 04:51:02,United States,Las Vegas,Supply Geeks,30110,Y, 
17347,66468,Meadow Wilcox,14,gridpaper,paper,Wallet,8,23.21,2021-12-01 09:51:02,Egypt,Giza,Ikea,37007,Y, 
70250,22409,Jayvion Conley,8,ink,officesupplies,Wallet,4,12.56,2021-09-25 08:51:02,United States,Philadelphia,Dude I Want That,13274,Y, 
88215,13626,John Gamble,21,ti84,calculatortypes,Internet Banking,6,34.1,2021-08-17 05:51:02,Indonesia,Jakarta,Perpetual Kid,27105,Y, 
91827,47391,Tristen Small,2,pencil,writingutensils,Card,1,14.2,2021-11-27 08:51:02,China,Guangyuan,Quill,47414,Y, 
64802,88795,John Gamble,12,eraser,writingutensils,Wallet,4,12.56,2021-08-21 09:51:02,United States,San Diego,Perpetual Kid,30098,Y, 
43005,11941,Marely Malone,20,basiccalculator,calculatortypes,Wallet,8,23.21,2021-02-27 05:51:02,India,Patna,The Container Store,65142,Y, 
94529,20789,Gianna Burke,2,pencil,writingutensils,UPI,3,4.32,2021-05-07 05:51:02,Argentina,Buenos Aires,Twist Office Products,59469,N,Invalid Card #
68569,69669,Kayley Escobar,18,ruler,measurement,Wallet,4,12.56,2021-01-30 03:51:02,United States,Washington,The Container Store,98650,Y, 
85478,56690,Kaila Floyd,5,staples,measurement,Internet Banking,6,34.1,2021-09-16 06:51:02,Dominican Republic,Santo Domingo,Ban.Do,15369,Y, 
24420,98193,Tamia Dickson,4,artpaper,paper,Card,1,14.2,2021-02-23 04:51:02,Saudi Arabia,Jeddah,Target,71464,Y, 
11622,39250,Erica Khan,9,leadpen,writingutensils,Internet Banking,6,34.1,2021-09-01 06:51:02,Egypt,Giza,West Elm,79027,Y, 
43030,68734,Abdullah Raymond,13,marker,writingutensils,Card,5,68.23,2021-05-27 02:51:02,United States,Houston,Perpetual Kid,33692,Y, 
85193,56426,Caitlin Cox,21,ti84,calculatortypes,Internet Banking,6,34.1,2021-08-03 11:51:02,Uzbekistan,Tashkent,Twist Office Products,99231,Y, 
54037,77403,Guillermo Bush,22,ti84plus,calculatortypes,Card,1,14.2,2021-03-20 04:51:02,Bolivia,La Paz,Ultimate Office,59579,Y, 
18467,45872,Patience Hoover,12,eraser,writingutensils,UPI,7,56.58,2021-12-13 11:51:02,Uzbekistan,Tashkent,See Jane Work,41029,Y, 
70684,53889,Weston Abbott,17,coloredpencil,writingutensils,Wallet,8,23.21,2021-03-05 02:51:02,Ecuador,Guayaquil,Oh, Hello Friend,33328,Y, 
91201,23336,Slade Wilkins,20,basiccalculator,calculatortypes,Card,5,68.23,2021-01-25 05:51:02,China,Chengde,Moleskine,97017,Y, 
53148,70733,Kole Bird,2,pencil,writingutensils,Internet Banking,2,60.18,2021-10-20 02:51:02,United States,Cleveland,Office Depot and Office Max,92050,Y, 
10121,30867,Zoie House,15,typingpaper,paper,Wallet,8,23.21,2021-08-22 07:51:02,United States,Baltimore,The Container Store,39017,Y, 
86539,52774,Leonard Barton,21,ti84,calculatortypes,Card,1,14.2,2021-07-14 09:51:02,United States,Washington,Kate Spade,33535,Y, 
87563,40415,Madalynn Strong,24,BAIIplus,calculatortypes,Wallet,4,12.56,2021-10-04 10:51:02,United States,Las Vegas,Idlewild Co.,48052,Y, 
31759,22413,Briley Edwards,16,officechair,officesupplies,Wallet,4,12.56,2021-08-26 05:51:02,Kuwait,Kuwait City,Urban Outfitters,55274,Y, 
88466,44873,Benjamin Cline,17,coloredpencil,writingutensils,Card,5,68.23,2021-05-21 09:51:02,Japan,Kawasaki,Rifle Paper Co.,68899,Y, 
72021,62223,Keely Wiley,6,folder,officesupplies,Wallet,8,23.21,2021-03-14 11:51:02,Italy,Rome,Ikea,38892,Y, 
22410,99068,Juliet Wu,7,clip,officesupplies,Wallet,8,23.21,2021-10-10 10:51:02,United States,Chicago,Catching Fireflies,62895,Y, 
82658,11301,Porter Livingston,14,gridpaper,paper,UPI,7,56.58,2021-07-05 09:51:02,Pakistan,Faisalabad,Paper Source,67423,Y, 
91388,80268,Elizabeth Gibson,6,folder,officesupplies,Internet Banking,2,60.18,2021-02-08 09:51:02,Cuba,Havana,Moleskine,72537,Y, 
52859,36177,Lara Chang,14,gridpaper,paper,Wallet,4,12.56,2021-07-29 03:51:02,Hong Kong,Hong Kong,Uline,11109,N,Invalid Expiration Date
14212,90803,Briley Edwards,7,clip,officesupplies,Wallet,4,12.56,2021-08-08 02:51:02,China,Shaoguan,Catching Fireflies,43581,Y, 
29308,46522,Makhi Randall,1,pen,writtingutensils,Card,1,14.2,2021-02-14 10:51:02,Guatemala,Guatemala City,Knock Knock,54244,Y, 
68182,92004,Damien Dean,6,folder,officesupplies,UPI,7,56.58,2021-05-27 09:51:02,United States,Denver,Cavallini & Co.,64873,Y, 
74712,33826,Gaven Burns,18,ruler,measurement,Internet Banking,2,60.18,2021-12-22 03:51:02,China,Chengde,Crane & Co.,40689,Y, 
56764,88212,Kamari Baldwin,10,clipboard,measurement,Wallet,4,12.56,2021-07-10 05:51:02,United States,Phoenix,Gallery Leather,80358,Y, 
37715,25668,Ahmed Charles,14,gridpaper,paper,Card,1,14.2,2021-04-04 03:51:02,United States,Atlanta,Things Remembered,65231,Y, 
50424,68426,Jadyn Jordan,20,basiccalculator,calculatortypes,UPI,3,4.32,2021-03-01 04:51:02,United States,Las Vegas,Staples,73827,Y, 
88000,99578,Marquis Adkins,7,clip,officesupplies,Wallet,8,23.21,2021-09-22 06:51:02,Sudan,Khartoum,See Jane Work,47871,Y, 
67066,73933,Sterling Booth,22,ti84plus,calculatortypes,Wallet,4,12.56,2021-08-14 10:51:02,France,Paris,Paperchase,85337,Y, 
12547,46834,Maxim Sampson,24,BAIIplus,calculatortypes,Internet Banking,6,34.1,2021-05-09 05:51:02,Morocco,Casablanca,Glam & Paper,56370,Y, 
81597,16097,Abel Bernard,18,ruler,measurement,Internet Banking,6,34.1,2021-07-11 07:51:02,United States,Minneapolis,Mod Cloth,10938,Y, 
16552,24294,Maci Farmer,23,ti89,calculatortypes,Card,5,68.23,2021-06-22 11:51:02,United States,Brooklyn,Knock Knock,36736,Y, 
15458,39441,Quinn Hicks,10,clipboard,measurement,Wallet,4,12.56,2021-11-20 11:51:02,Russia,Yekaterinburg,West Elm,48879,Y, 
70814,70439,Rolando Graves,1,pen,writtingutensils,Card,5,68.23,2021-01-27 10:51:02,Russia,Saint Petersburg,Staples,67740,Y, 
67051,15262,Keira Spears,23,ti89,calculatortypes,Internet Banking,6,34.1,2021-08-05 02:51:02,Saudi Arabia,Jeddah,Office Depot and Office Max,33987,Y, 
56425,29315,Keagan Vaughan,2,pencil,writingutensils,Card,5,68.23,2021-06-08 07:51:02,South Korea,Seoul,W.B. Mason,84862,Y, 
83906,43017,Presley Mendez,13,marker,writingutensils,Wallet,8,23.21,2021-08-29 04:51:02,India,Mumbai,Think Geek,13011,N,Invalid Account #
82674,84152,Caitlin Robinson,23,ti89,calculatortypes,Internet Banking,2,60.18,2021-07-21 03:51:02,Singapore,Singapore,Uline,91147,Y, 
56144,35629,Shawn Boyer,7,clip,officesupplies,UPI,3,4.32,2021-04-06 08:51:02,China,Chengde,Ikea,76855,Y, 
62863,67271,Maci Farmer,17,coloredpencil,writingutensils,Internet Banking,2,60.18,2021-03-18 08:51:02,Brazil,San Paulo,Rifle Paper Co.,87076,Y, 
19244,53943,Izaiah Cortez,15,typingpaper,paper,Wallet,4,12.56,2021-12-10 05:51:02,United States,Dallas,Things Remembered,55825,Y, 
65867,43748,Kianna Ortiz,24,BAIIplus,calculatortypes,Internet Banking,6,34.1,2021-02-11 07:51:02,United States,New York,Costco,44380,Y, 
69230,92948,Jasiah Horne,24,BAIIplus,calculatortypes,UPI,3,4.32,2021-01-23 05:51:02,Argentina,Buenos Aires,Quill,97218,Y, 
68330,42812,Edward Bowen,21,ti84,calculatortypes,Wallet,4,12.56,2021-08-01 02:51:02,China,Shaoguan,Supply Geeks,34630,Y, 
17315,12656,Tamara Rhodes,15,typingpaper,paper,Wallet,8,23.21,2021-05-25 10:51:02,United States,Houston,Shoplet,14833,Y, 
22267,35831,Nehemiah Griffith,20,basiccalculator,calculatortypes,Internet Banking,2,60.18,2021-02-17 03:51:02,United States,Minneapolis,Idlewild Co.,98186,Y, 
51992,65100,Jax Ray,5,staples,measurement,Internet Banking,6,34.1,2021-01-09 05:51:02,China,Meishan,Wayfair,72377,Y, 
69217,25702,Tyrese Floyd,17,coloredpencil,writingutensils,Wallet,8,23.21,2021-04-02 09:51:02,China,Shaoguan,Tokyo Pen Shop,23184,N,Invalid Card #
83515,19520,Micah Roach,16,officechair,officesupplies,Internet Banking,2,60.18,2021-02-02 08:51:02,China,Shanghai,Animi Causa,29902,N,Invalid Card #
44670,67017,Lewis Rice,6,folder,officesupplies,Internet Banking,6,34.1,2021-06-30 10:51:02,Japan,Tokyo,Cavallini & Co.,31249,Y, 
44291,86246,Selena Lane,17,coloredpencil,writingutensils,Wallet,8,23.21,2021-06-10 02:51:02,Singapore,Singapore,Dude I Want That,51911,Y, 
63513,48285,Rolando Graves,18,ruler,measurement,Card,1,14.2,2021-03-05 02:51:02,Jordan,Amman,Kate Spade,73018,Y, 
46898,82946,Sydnee Bryant,1,pen,writtingutensils,Internet Banking,6,34.1,2021-05-26 09:51:02,Iraq,Baghdad,CB2,88374,Y, 
15949,98550,Beckett Lloyd,5,staples,measurement,Internet Banking,6,34.1,2021-03-29 09:51:02,United States,Detroit,Knock Knock,32182,Y, 
62144,90479,Ezekiel Guerrero,18,ruler,measurement,UPI,7,56.58,2021-09-15 11:51:02,Pakistan,Faisalabad,Mochi Things,29905,Y, 
36138,54033,Collin Armstrong,23,ti89,calculatortypes,Card,1,14.2,2021-11-23 06:51:02,United Kingdom,London,Urban Outfitters,11180,Y, 
17013,56387,Alexandra Cabrera,15,typingpaper,paper,Wallet,4,12.56,2021-09-06 11:51:02,China,Beijing,Costco,36672,Y, 
97334,25566,Wyatt Lara,13,marker,writingutensils,Internet Banking,2,60.18,2021-03-15 06:51:02,United States,Detroit,West Elm,68553,Y, 
38616,52337,Ann Bryant,20,basiccalculator,calculatortypes,Card,5,68.23,2021-10-20 10:51:02,Russia,Saint Petersburg,West Elm,99978,Y, 
60728,44253,Alexia Mcmahon,9,leadpen,writingutensils,Internet Banking,2,60.18,2021-04-08 09:51:02,United States,San Francisco,Poppin,80072,Y, 
69695,20180,Lilian Hancock,19,protractor,measurement,UPI,3,4.32,2021-01-01 02:51:02,India,Jaipur,Think Geek,92554,Y, 
69865,46573,Holly Choi,22,ti84plus,calculatortypes,Wallet,4,12.56,2021-03-30 04:51:02,Saudi Arabia,Jeddah,Ultimate Office,85374,Y, 
39789,19801,Vicente Bryan,25,ti83plus,calculatortypes,UPI,3,4.32,2021-09-17 09:51:02,Taiwan,Taichung,W.B. Mason,82707,Y, 
63352,95382,Adonis Mccann,22,ti84plus,calculatortypes,Card,1,14.2,2021-08-09 11:51:02,Ecuador,Guayaquil,Gallery Leather,20561,Y, 
63707,81417,Dominique Wilkerson,12,eraser,writingutensils,Internet Banking,6,34.1,2021-09-21 10:51:02,United States,Minneapolis,Ultimate Office,35600,Y, 
52138,86215,Lina Mcgee,11,bin,officesupplies,Card,1,14.2,2021-09-02 04:51:02,Russia,Moscow,Catching Fireflies,55995,Y, 
93791,68532,Chace Day,12,eraser,writingutensils,Card,1,14.2,2021-05-27 03:51:02,China,Chengde,Walmart,51221,Y, 
31142,41886,Myah Pitts,10,clipboard,measurement,Internet Banking,6,34.1,2021-03-02 08:51:02,United States,Los Angeles,Ultimate Office,20676,Y, 
21078,12166,Hayley Brown,15,typingpaper,paper,Card,5,68.23,2021-02-10 04:51:02,Mexico,Guadalajara,Catching Fireflies,89018,Y, 
51008,38908,Chasity Castillo,3,crayons,writingutensils,Internet Banking,2,60.18,2021-04-14 05:51:02,United States,Phoenix,West Elm,21301,Y, 
30935,82693,Kaila Floyd,1,pen,writtingutensils,UPI,3,4.32,2021-03-06 05:51:02,India,Delhi,Pottery Barn,90030,Y, 
45522,86769,Nadia Pennington,15,typingpaper,paper,Internet Banking,6,34.1,2021-11-29 09:51:02,Iraq,Baghdad,Knock Knock,67750,Y, 
23814,25449,Jeffrey Herrera,5,staples,measurement,Card,5,68.23,2021-04-25 03:51:02,China,Guangzhou,Catching Fireflies,66798,Y, 
13792,41367,Elise Knight,6,folder,officesupplies,Internet Banking,6,34.1,2021-04-06 07:51:02,Egypt,Cairo,Oh, Hello Friend,10102,N,Limit Exceeded
64397,82589,Karlee Rivers,21,ti84,calculatortypes,UPI,7,56.58,2021-09-04 09:51:02,Nigeria,Lagos,Gallery Leather,22237,Y, 
31463,58606,Kayley Escobar,8,ink,officesupplies,Card,5,68.23,2021-04-10 07:51:02,Iraq,Baghdad,The Container Store,75428,Y, 
83548,17973,Sherlyn Medina,1,pen,writtingutensils,Internet Banking,2,60.18,2021-10-17 07:51:02,Italy,Rome,Ultimate Office,38759,Y, 
78661,65187,Benjamin Maxwell,13,marker,writingutensils,Card,5,68.23,2021-07-12 02:51:02,Brazil,Salvador,Moleskine,76220,Y, 
65201,52754,Georgia Ponce,16,officechair,officesupplies,Wallet,8,23.21,2021-09-19 05:51:02,United States,Miami,Dude I Want That,24880,N,Expired Card
33724,34468,Kingston Fischer,3,crayons,writingutensils,Internet Banking,6,34.1,2021-03-28 10:51:02,Ecuador,Guayaquil,Mochi Things,30875,Y, 
41771,78968,Yazmin Manning,7,clip,officesupplies,Internet Banking,6,34.1,2021-02-17 05:51:02,Kenya,Nairobi,West Elm,60218,Y, 
67437,25727,Alexia Everett,21,ti84,calculatortypes,UPI,7,56.58,2021-04-21 07:51:02,Egypt,Giza,Moleskine,56672,Y, 
34858,95088,Eleanor Cherry,4,artpaper,paper,Card,1,14.2,2021-01-13 11:51:02,United States,Phoenix,This is Why I’m Broke,62506,N,Insufficient Funds
61240,91112,Aubrey Rowe,8,ink,officesupplies,Internet Banking,6,34.1,2021-12-25 10:51:02,United States,Charlotte,Paper Source,17220,Y, 
84403,16540,Gloria Atkins,2,pencil,writingutensils,Internet Banking,2,60.18,2021-01-04 09:51:02,Mexico,Mexico City,West Elm,86078,Y, 
62389,19422,Matias Michael,11,bin,officesupplies,Wallet,4,12.56,2021-08-02 06:51:02,Russia,Yekaterinburg,Muji,47550,Y, 
81753,90089,Dania Hoffman,24,BAIIplus,calculatortypes,UPI,7,56.58,2021-10-23 03:51:02,Cuba,Havana,Office Depot and Office Max,42647,Y, 
96415,11498,Luna Pitts,20,basiccalculator,calculatortypes,UPI,3,4.32,2021-09-14 02:51:02,India,Jaipur,Office Supply,85425,Y, 
92297,20109,Shamar Davenport,24,BAIIplus,calculatortypes,Internet Banking,6,34.1,2021-06-09 09:51:02,United States,Houston,Pottery Barn,17226,Y, 
22178,46697,Lina Mcgee,1,pen,writtingutensils,Card,1,14.2,2021-04-02 08:51:02,South Korea,Busan,Quill,65434,Y, 
16585,83088,Collin Gregory,17,coloredpencil,writingutensils,UPI,7,56.58,2021-02-03 09:51:02,India,Patna,CB2,91859,Y, 
32171,17145,William Nixon,11,bin,officesupplies,Card,1,14.2,2021-08-12 09:51:02,Bolivia,La Paz,Ban.Do,16040,Y, 
98618,33275,Brock Skinner,20,basiccalculator,calculatortypes,Card,5,68.23,2021-03-19 07:51:02,North Korea,Pyongyang,Uline,47865,Y, 
33631,92912,Reid Foley,17,coloredpencil,writingutensils,UPI,7,56.58,2021-09-05 10:51:02,United Kingdom,London,Dude I Want That,22283,Y, 
67167,23321,Paityn Andrews,4,artpaper,paper,Internet Banking,6,34.1,2021-05-31 05:51:02,Japan,Tokyo,Shoplet,31786,Y, 
57085,95347,Micah Marshall,24,BAIIplus,calculatortypes,Wallet,8,23.21,2021-06-14 04:51:02,United States,Austin,Tokyo Pen Shop,68720,Y, 
96512,71754,Braxton Ball,19,protractor,measurement,Wallet,8,23.21,2021-05-06 02:51:02,Mexico,Mexico City,Ban.Do,84784,Y, 
42209,23785,Kyson Jarvis,19,protractor,measurement,Wallet,4,12.56,2021-02-18 11:51:02,Ukraine,Kyiv,Paper Source,22409,Y, 
93477,70343,Joy Drake,6,folder,officesupplies,UPI,7,56.58,2021-07-28 04:51:02,United States,Las Vegas,W.B. Mason,43639,Y, 
69122,45622,Izaiah Cortez,6,folder,officesupplies,Wallet,4,12.56,2021-02-03 10:51:02,China,Yongzhou,Oh, Hello Friend,27257,Y, 
67309,12490,Natalya Petty,19,protractor,measurement,UPI,3,4.32,2021-12-26 08:51:02,United States,Austin,Costco,38968,Y, 
75289,20848,India Riley,21,ti84,calculatortypes,Wallet,8,23.21,2021-09-10 11:51:02,United States,Dallas,The Container Store,74358,Y, 
12520,74181,Erica Khan,20,basiccalculator,calculatortypes,Wallet,8,23.21,2021-08-22 08:51:02,United States,Boston,West Elm,60868,Y, 
55762,79321,Aspen Lopez,15,typingpaper,paper,Wallet,4,12.56,2021-05-17 07:51:02,Bolivia,La Paz,Gallery Leather,83329,Y, 
22118,74608,Sariah Guerra,21,ti84,calculatortypes,UPI,7,56.58,2021-07-19 03:51:02,United States,Houston,Perpetual Kid,43397,Y, 
53195,23142,Vicente Bryan,12,eraser,writingutensils,UPI,3,4.32,2021-06-10 04:51:02,Jordan,Amman,Paperchase,56696,Y, 
25084,68379,Isabelle Mercado,10,clipboard,measurement,Wallet,8,23.21,2021-05-12 06:51:02,United States,Philadelphia,The Container Store,90813,Y, 
61995,99761,Tamia Dickson,10,clipboard,measurement,Internet Banking,2,60.18,2021-10-30 03:51:02,China,Yongzhou,Poppin,79717,Y, 
48696,29981,Myles Riddle,15,typingpaper,paper,Card,5,68.23,2021-07-24 04:51:02,China,Guangzhou,Walmart,60795,Y, 
52744,21953,Elizabeth Rodriguez,6,folder,officesupplies,Internet Banking,2,60.18,2021-02-28 10:51:02,China,Chongzuo,Catching Fireflies,66557,Y, 
52989,92104,Gracelyn Campbell,11,bin,officesupplies,Wallet,4,12.56,2021-09-06 06:51:02,Dominican Republic,Santo Domingo,Moleskine,85789,Y, 
55198,55262,Trystan Jacobs,10,clipboard,measurement,Card,5,68.23,2021-07-29 03:51:02,China,Meishan,Ikea,32566,Y, 
64981,48049,Dania Hoffman,22,ti84plus,calculatortypes,Internet Banking,2,60.18,2021-08-08 11:51:02,United States,San Diego,Idlewild Co.,47802,Y, 
33833,19494,Jarrett Weiss,8,ink,officesupplies,UPI,7,56.58,2021-01-26 06:51:02,Russia,Moscow,Animi Causa,12207,Y, 
84712,78878,Makhi Randall,22,ti84plus,calculatortypes,Internet Banking,6,34.1,2021-01-06 03:51:02,Dominican Republic,Santo Domingo,The Container Store,38467,Y, 
44792,12368,Regina Nielsen,17,coloredpencil,writingutensils,Internet Banking,6,34.1,2021-06-16 04:51:02,Russia,Moscow,Knock Knock,12497,Y, 
40142,23831,Aubrey Oneill,2,pencil,writingutensils,Internet Banking,6,34.1,2021-01-30 10:51:02,Mexico,Guadalajara,Twist Office Products,74328,Y, 
63119,10390,Jayleen Drake,18,ruler,measurement,Wallet,4,12.56,2021-06-27 09:51:02,Singapore,Singapore,CB2,18141,Y, 
45361,40463,Connor Donaldson,22,ti84plus,calculatortypes,Wallet,8,23.21,2021-05-19 04:51:02,United States,Pittsburgh,Supply Geeks,75545,Y, 
18955,15369,Briley Edwards,7,clip,officesupplies,Card,5,68.23,2021-11-05 07:51:02,United States,Baltimore,Oh, Hello Friend,44578,Y, 
80820,56589,Urijah Reid,23,ti89,calculatortypes,Internet Banking,2,60.18,2021-04-15 09:51:02,China,Guangzhou,Mod Cloth,10899,Y, 
39052,76832,Malik Adams,24,BAIIplus,calculatortypes,Card,1,14.2,2021-03-07 02:51:02,United States,New York,Night Owl Paper Goods,95652,Y, 
56768,67413,Barrett Salinas,1,pen,writtingutensils,Wallet,4,12.56,2021-08-24 05:51:02,Japan,Tokyo,Fred and Friends,32209,N,Invalid Card #
22951,62276,Mckenzie Pratt,13,marker,writingutensils,Wallet,4,12.56,2021-11-20 07:51:02,United States,Los Angeles,Oh, Hello Friend,96859,Y, 
41388,62487,Gaven Burns,15,typingpaper,paper,Wallet,4,12.56,2021-08-15 06:51:02,Afghanistan,Kabul,Paper Source,60679,Y, 
11595,12380,Denisse Mays,14,gridpaper,paper,Internet Banking,6,34.1,2021-02-21 03:51:02,United States,Philadelphia,Anthropologie,14423,Y, 
99223,72986,Eliza Gamble,22,ti84plus,calculatortypes,UPI,7,56.58,2021-09-08 07:51:02,Japan,Ōsaka,Urban Outfitters,52894,Y, 
11816,13073,Georgia Lowe,22,ti84plus,calculatortypes,Wallet,8,23.21,2021-04-25 11:51:02,Pakistan,Karachi,Paper Source,70325,Y, 
40033,71546,Braylen Maynard,25,ti83plus,calculatortypes,Internet Banking,2,60.18,2021-03-08 10:51:02,Russia,Moscow,Oh, Hello Friend,12317,Y, 
23229,83815,Sydnee Bryant,9,leadpen,writingutensils,Internet Banking,2,60.18,2021-06-09 02:51:02,Pakistan,Karachi,Ultimate Office,46299,Y, 
23744,30681,Princess Warren,15,typingpaper,paper,Wallet,8,23.21,2021-01-13 11:51:02,Egypt,Giza,Gallery Leather,90062,Y, 
18581,17751,Osvaldo Hardy,10,clipboard,measurement,Card,1,14.2,2021-06-13 11:51:02,Russia,Saint Petersburg,Perpetual Kid,37228,Y, 
26738,63783,John Hancock,23,ti89,calculatortypes,Wallet,8,23.21,2021-05-25 05:51:02,United States,Los Angeles,Walmart,22846,Y, 
74016,96094,Silas Bruce,7,clip,officesupplies,Wallet,4,12.56,2021-02-27 10:51:02,United States,Washington,Crate & Barrel,90621,Y, 
61089,77132,Kamron Gilmore,12,eraser,writingutensils,Internet Banking,2,60.18,2021-01-19 07:51:02,United States,Boston,Mochi Things,23222,N,Limit Exceeded
